parcelle,id,disposition,date,nature,codecommune,departement,type,surface,piece,prix,latitude,longitude,surface_calc
35168000YL0213,2020-515422,1,2020-09-15,Vente,35168,35,Maison,66,3,130000,47.8907530,-1.9996890,66
35236000AT0226,2020-515424,1,2020-09-16,Vente,35236,35,Maison,105,5,188000,47.6592790,-2.0655880,105
35249000ZO0165,2020-515425,1,2020-09-10,Vente,35249,35,Maison,90,3,43000,47.7089740,-1.8038510,90
35236000AK0023,2020-515427,1,2020-08-31,Vente,35236,35,Maison,157,5,145000,47.6529870,-2.0767000,157
35236000AE0326,2020-515428,1,2020-08-31,Vente,35236,35,Appartement,62,2,162000,47.6534680,-2.0841440,62
35236000BL0064,2020-515429,1,2020-09-04,Vente,35236,35,Maison,129,8,213500,47.6661810,-2.0787990,129
35127000XI0152,2020-515430,1,2020-08-28,Vente,35127,35,Maison,81,4,145000,47.9348410,-1.8678730,81
35090000ZB0581,2020-515432,1,2020-09-09,Vente,35090,35,Maison,142,5,240000,47.9335950,-1.6542680,142
35221000AB0708,2020-515433,1,2020-09-09,Vente,35221,35,Maison,82,5,115000,47.8940890,-1.7488510,82
352310000B1654,2020-515434,2,2020-08-27,Vente,35231,35,Maison,151,6,274000,47.8889870,-1.6852880,151
35127000XO0009,2020-515435,1,2020-08-29,Vente,35127,35,Maison,191,7,348000,47.9348960,-1.8506050,191
35016000ZY0066,2020-515437,1,2020-09-17,Vente,35016,35,Maison,160,7,187000,47.9891450,-1.9411900,160
35124000ZO0271,2020-515441,3,2020-08-27,Vente,35124,35,Maison,109,4,123500,47.7227640,-1.6666010,109
35033000ZP0059,2020-515444,1,2020-08-31,Vente,35033,35,Maison,90,4,270500,47.9141340,-1.7378440,90
35312000ZM0054,2020-515445,1,2020-09-03,Vente,35312,35,Maison,99,5,215000,47.9037350,-1.7946510,99
35312000WA0070,2020-515446,1,2020-09-01,Vente,35312,35,Maison,88,3,218000,47.9234980,-1.7674700,88
35139000AB0777,2020-515447,1,2020-09-04,Vente,35139,35,Appartement,80,4,200260,47.9774680,-1.7178870,80
35123000ZV0563,2020-515448,1,2020-09-04,Vente,35123,35,Maison,100,4,2e+05,48.0050510,-1.8245690,100
35016000AB0118,2020-515449,1,2020-09-11,Vente,35016,35,Maison,19,1,65500,47.9852230,-1.9300590,19
35289000ZD0058,2020-515452,1,2020-08-28,Vente,35289,35,Maison,68,3,149990,47.8792570,-1.7906510,68
35219000ZM0640,2020-515453,1,2020-08-28,Vente,35219,35,Maison,102,5,173000,47.8153930,-1.9454490,102
35236000AR0061,2020-515454,1,2020-09-08,Vente,35236,35,Maison,75,3,120000,47.6506420,-2.0965820,75
35084000ZE0162,2020-515457,1,2020-09-04,Vente,35084,35,Maison,100,6,160300,47.8802470,-2.0939210,100
350980000H0476,2020-515459,1,2020-09-04,Vente,35098,35,Maison,125,4,179000,47.7546060,-1.6384210,125
35126000YC0051,2020-515460,1,2020-08-27,Vente,35126,35,Maison,70,3,90000,47.9554350,-1.8433910,70
35127000XD0231,2020-515461,1,2020-08-27,Vente,35127,35,Maison,125,4,250000,47.9204520,-1.8693880,125
35145000ZT0286,2020-515463,1,2020-09-01,Vente,35145,35,Maison,87,4,76000,47.7274150,-1.8485450,87
35127000XZ0100,2020-515467,1,2020-09-03,Vente,35127,35,Maison,170,8,425000,47.9016130,-1.8574960,170
35090000ZA0293,2020-515468,1,2020-09-22,Vente,35090,35,Maison,305,13,535000,47.9440160,-1.6581430,305
35127000XA0356,2020-515470,1,2020-09-04,Vente,35127,35,Maison,151,7,265000,47.9121670,-1.8965170,151
35046000ZH0152,2020-515471,1,2020-09-25,Vente,35046,35,Maison,52,2,80000,47.8896980,-2.0286980,52
35126000AH0263,2020-515472,1,2020-09-16,Vente,35126,35,Maison,97,5,255000,47.9704470,-1.7517920,97
351230000E1093,2020-515473,1,2020-09-14,Vente,35123,35,Maison,145,5,325000,48.0084810,-1.7912110,145
35012000YT0082,2020-515476,1,2020-09-17,Vente,35012,35,Maison,60,3,93500,47.8303250,-1.6370590,60
35057000ZN0070,2020-515477,2,2020-09-11,Vente,35057,35,Maison,103,4,138000,47.9265790,-1.9076710,103
351260000B0128,2020-515478,1,2020-09-03,Vente,35126,35,Maison,54,1,1280000,47.9775520,-1.7685830,54
351260000B0296,2020-515478,1,2020-09-03,Vente,35126,35,Maison,92,3,1280000,47.9775040,-1.7700850,92
35322000WB0480,2020-515480,1,2020-09-12,Vente,35322,35,Maison,120,5,168000,47.8972480,-1.6148490,120
35012000AE0103,2020-515485,1,2020-09-18,Vente,35012,35,Maison,146,6,295000,47.8369970,-1.6865440,146
35140000ZN0073,2020-515492,1,2020-09-15,Vente,35140,35,Maison,108,5,179500,47.8453370,-1.5340310,108
35140000ZN0115,2020-515492,1,2020-09-15,Vente,35140,35,Maison,66,3,179500,47.8453530,-1.5343450,66
35236000AP0404,2020-515494,1,2020-09-15,Vente,35236,35,Maison,84,5,129186,47.6436670,-2.0941180,84
35033000AB0741,2020-515498,1,2020-09-14,Vente,35033,35,Maison,105,5,175000,47.9287680,-1.7326310,105
35046000ZB0016,2020-515500,1,2020-09-24,Vente,35046,35,Maison,40,1,40000,47.8994030,-2.0733820,40
35106000YD0070,2020-515502,1,2020-09-11,Vente,35106,35,Maison,104,4,140000,47.7832760,-1.5779730,104
35168000XO0073,2020-515505,1,2020-09-21,Vente,35168,35,Maison,72,3,75000,47.8774230,-2.0081480,72
35168000XO0075,2020-515505,1,2020-09-21,Vente,35168,35,Maison,39,1,75000,47.8768510,-2.0082520,39
35124000YR0005,2020-515508,1,2020-09-05,Vente,35124,35,Maison,113,6,151500,47.7162310,-1.7272910,113
35316000ZI0253,2020-515509,1,2020-09-19,Vente,35316,35,Maison,71,4,146000,47.7678220,-1.6216430,71
35219000YR0200,2020-515510,1,2020-09-09,Vente,35219,35,Maison,160,6,152990,47.8098020,-1.9549290,160
35106000YC0046,2020-515513,1,2020-09-10,Vente,35106,35,Maison,145,6,198300,47.7905110,-1.5722250,145
35127000ZL0213,2020-515514,2,2020-08-17,Vente,35127,35,Maison,123,4,140000,47.9518160,-1.8533580,123
351761290H2726,2020-515517,1,2020-09-10,Vente,35176,35,Maison,55,1,70000,47.8039920,-1.8511690,55
35176129YH0283,2020-515518,1,2020-09-22,Vente,35176,35,Maison,60,2,35000,47.8316510,-1.8845580,60
35012000AD0317,2020-515519,1,2020-09-03,Vente,35012,35,Maison,67,2,81000,47.8410420,-1.6796110,67
35321000AA0108,2020-515520,1,2020-09-18,Vente,35321,35,Maison,65,2,153000,47.9155040,-1.5891720,65
35332000AB0432,2020-515521,1,2020-09-18,Vente,35332,35,Maison,91,5,151000,47.8081180,-1.5411740,91
35168000XI0046,2020-515525,1,2020-09-24,Vente,35168,35,Maison,108,5,165000,47.8812080,-1.9869130,108
35090000ZH0639,2020-515526,2,2020-09-18,Vente,35090,35,Maison,86,5,237000,47.9356800,-1.6657140,86
35294000YP0383,2020-515527,1,2020-09-18,Vente,35294,35,Maison,122,5,175000,47.6759450,-2.0486480,122
35098000ZN0060,2020-515529,2,2020-09-11,Vente,35098,35,Maison,114,4,140000,47.7772620,-1.6771390,114
35328000AB0116,2020-515530,1,2020-09-30,Vente,35328,35,Maison,97,4,119590,47.7740590,-2.0854480,97
35012000AH0245,2020-515534,1,2020-09-24,Vente,35012,35,Maison,110,6,210000,47.8414760,-1.6933710,110
35236000BK0027,2020-515535,1,2020-09-14,Vente,35236,35,Maison,96,4,170000,47.6601100,-2.0788090,96
35126000YE0441,2020-515537,1,2020-09-28,Vente,35126,35,Maison,223,7,429900,47.9627090,-1.8082470,223
35236000AB0686,2020-515538,1,2020-10-02,Vente,35236,35,Appartement,68,4,68000,47.6550100,-2.0963720,68
35016000YD0225,2020-515540,1,2020-09-29,Vente,35016,35,Maison,61,2,51704,47.9881980,-1.9328460,61
35090000ZB0766,2020-515542,1,2020-09-22,Vente,35090,35,Maison,65,3,62000,47.9368710,-1.6572740,65
35212000AB0789,2020-515543,1,2020-09-29,Vente,35212,35,Maison,55,3,82000,47.8820910,-1.6552000,55
35033000YA0078,2020-515544,1,2020-08-24,Vente,35033,35,Maison,66,2,80000,47.9393430,-1.7396490,66
35045000ZX0029,2020-515546,1,2020-10-02,Vente,35045,35,Maison,147,5,177000,47.8246900,-2.0336900,147
35126000YN0182,2020-515547,1,2020-09-23,Vente,35126,35,Maison,279,8,438800,47.9841340,-1.7972400,279
351230000G0456,2020-515548,1,2020-09-22,Vente,35123,35,Maison,77,3,170000,48.0031200,-1.8421670,77
35149000ZH0101,2020-515549,1,2020-09-23,Vente,35149,35,Maison,112,4,210300,47.9687250,-1.8549460,112
35054000ZM0166,2020-515550,2,2020-09-23,Vente,35054,35,Maison,86,4,143000,47.9641990,-1.6236620,86
350330000A1763,2020-515552,1,2020-09-21,Vente,35033,35,Maison,117,4,239000,47.9294800,-1.7509870,117
35221000AB0677,2020-515556,1,2020-09-10,Vente,35221,35,Maison,138,6,298000,47.8977260,-1.7471500,138
35126000AN0151,2020-515557,1,2020-09-10,Vente,35126,35,Maison,102,4,225500,47.9677820,-1.8080630,102
351270000L0697,2020-515558,1,2020-09-18,Vente,35127,35,Maison,198,5,237860,47.9123320,-1.8813800,198
35126000ZB0072,2020-515559,1,2020-09-21,Vente,35126,35,Maison,65,2,150000,47.9946140,-1.7688650,65
35126000AK0503,2020-515560,1,2020-09-10,Vente,35126,35,Maison,72,4,193390,47.9659050,-1.7910330,72
35312000WD0051,2020-515561,1,2020-09-08,Vente,35312,35,Maison,121,6,191640,47.9010820,-1.7888950,121
35098000YN0063,2020-515562,1,2020-09-09,Vente,35098,35,Maison,121,5,151000,47.7545840,-1.6574060,121
35126000AL0992,2020-515564,2,2020-09-24,Vente,35126,35,Appartement,19,1,62500,47.9676030,-1.7957430,19
35084000AB0339,2020-515566,1,2020-09-17,Vente,35084,35,Maison,70,3,128000,47.8774590,-2.0864180,70
35035000ZI0066,2020-515567,1,2020-09-25,Vente,35035,35,Maison,57,2,72500,47.9558400,-1.9705610,57
35046000ZD0082,2020-515570,3,2020-10-02,Vente,35046,35,Maison,56,3,54500,47.8812350,-2.0651460,56
35236000AE0193,2020-515574,1,2020-09-18,Vente,35236,35,Maison,104,6,160000,47.6531060,-2.0868570,104
35236000AH0277,2020-515575,1,2020-09-17,Vente,35236,35,Maison,82,4,133000,47.6559020,-2.0787630,82
35236000AR0271,2020-515578,1,2020-09-28,Vente,35236,35,Maison,82,4,120000,47.6489500,-2.0977540,82
35126000ZR0003,2020-515580,1,2020-09-15,Vente,35126,35,Maison,151,6,462048.97,47.9454880,-1.7926170,151
35176000YS0258,2020-515582,1,2020-09-12,Vente,35176,35,Maison,80,4,138000,47.8157170,-1.7934440,80
35016000AB0546,2020-515585,1,2020-09-21,Vente,35016,35,Maison,96,4,145925,47.9847410,-1.9331370,96
35236000BD0057,2020-515587,1,2020-09-16,Vente,35236,35,Maison,217,7,329950,47.6655500,-2.0843590,217
35012000XR0115,2020-515588,1,2020-09-11,Vente,35012,35,Maison,120,4,164000,47.8104550,-1.6948860,120
35236000AB0166,2020-515589,1,2020-09-21,Vente,35236,35,Maison,260,9,190000,47.6557570,-2.0919110,260
35176129ZX0181,2020-515590,1,2020-09-22,Vente,35176,35,Maison,45,2,75000,47.7819560,-1.8487680,45
35236000BN0124,2020-515591,1,2020-09-18,Vente,35236,35,Maison,95,5,153000,47.6731460,-2.0745990,95
350640360D0968,2020-515594,1,2020-09-18,Vente,35064,35,Maison,83,5,134500,47.6986180,-1.8958730,83
35176000AC0155,2020-515595,1,2020-09-21,Vente,35176,35,Maison,95,3,95990,47.8213020,-1.8205700,95
35084000ZD0196,2020-515596,1,2020-09-30,Vente,35084,35,Maison,80,6,79815,47.8781730,-2.0790030,80
35090000ZA0533,2020-515599,1,2020-09-28,Vente,35090,35,Maison,207,8,315000,47.9396670,-1.6623300,207
352310000B0249,2020-515600,1,2020-09-21,Vente,35231,35,Maison,111,4,95000,47.8875040,-1.6852620,111
35033000YA0127,2020-515601,1,2020-09-16,Vente,35033,35,Maison,142,6,340000,47.9385370,-1.7387960,142
35012000AD0032,2020-515602,1,2020-09-28,Vente,35012,35,Appartement,40,2,62500,47.8410290,-1.6834140,40
35328000AC0078,2020-515603,1,2020-09-25,Vente,35328,35,Maison,115,5,97990,47.7764930,-2.0763660,115
35176000ZN0057,2020-515604,1,2020-09-12,Vente,35176,35,Maison,95,5,130000,47.8265500,-1.7706760,95
353110000A1859,2020-515610,1,2020-09-29,Vente,35311,35,Maison,70,3,40000,47.8543620,-2.0089040,70
35237000ZW0071,2020-515611,1,2020-09-18,Vente,35237,35,Maison,34,1,54000,47.7125620,-1.9634060,34
35294000YP0103,2020-515612,1,2020-10-07,Vente,35294,35,Maison,71,3,75000,47.6796490,-2.0602220,71
35236000AN0020,2020-515617,1,2020-09-11,Vente,35236,35,Appartement,30,2,49065,47.6479180,-2.0859980,30
35221000AB0500,2020-515618,1,2020-09-21,Vente,35221,35,Maison,92,5,120000,47.8969270,-1.7482380,92
35221000AB0580,2020-515618,1,2020-09-21,Vente,35221,35,Maison,40,1,120000,47.8962480,-1.7482330,40
35202000ZP0063,2020-515619,1,2020-09-25,Vente,35202,35,Maison,134,5,140000,47.7899630,-1.7432580,134
35249000ZL0088,2020-515620,2,2020-09-25,Vente,35249,35,Maison,100,3,223000,47.7220750,-1.7927400,100
35328000ZT0177,2020-515622,1,2020-09-30,Vente,35328,35,Maison,59,2,60000,47.7550390,-2.0126730,59
35219000YX0053,2020-515624,1,2020-10-05,Vente,35219,35,Maison,90,4,73000,47.8345530,-1.9831750,90
35231000ZR0057,2020-515626,1,2020-09-24,Vente,35231,35,Maison,155,6,325000,47.8859870,-1.6759910,155
35126000YE0345,2020-515629,1,2020-09-25,Vente,35126,35,Maison,172,8,358000,47.9610190,-1.8088270,172
35149000ZD0225,2020-515630,1,2020-09-25,Vente,35149,35,Maison,91,5,175000,47.9727920,-1.8415880,91
35126000AB0429,2020-515632,1,2020-09-28,Vente,35126,35,Maison,117,5,310000,47.9966440,-1.7815590,117
35127000XD0186,2020-515633,1,2020-09-25,Vente,35127,35,Maison,168,5,287573,47.9194010,-1.8655500,168
35221000YC0039,2020-515638,1,2020-09-25,Vente,35221,35,Maison,60,3,23500,47.8602180,-1.7745590,60
352120000D0759,2020-515639,1,2020-09-28,Vente,35212,35,Maison,108,5,212000,47.8784980,-1.6545400,108
35098000ZT0149,2020-515640,1,2020-09-25,Vente,35098,35,Maison,83,3,120000,47.7723870,-1.6566700,83
35176000AB0147,2020-515642,1,2020-09-30,Vente,35176,35,Maison,92,3,32990,47.8248860,-1.8059600,92
35160000AB0202,2020-515644,1,2020-09-18,Vente,35160,35,Appartement,60,2,76000,47.9356980,-2.0805480,60
351761290H2725,2020-515646,1,2020-09-25,Vente,35176,35,Maison,55,3,62000,47.8039820,-1.8512940,55
352680000C1516,2020-515647,1,2020-09-30,Vente,35268,35,Maison,118,3,80000,47.7540370,-1.8825240,118
35145000ZS0316,2020-515648,1,2020-09-30,Vente,35145,35,Maison,34,2,45000,47.7228850,-1.8533660,34
35312000WA0139,2020-515651,1,2020-09-23,Vente,35312,35,Maison,60,2,120000,47.9224120,-1.7706670,60
35127000AB0337,2020-515653,1,2020-09-24,Vente,35127,35,Maison,102,5,155000,47.9202640,-1.8674530,102
35127000AB0384,2020-515655,1,2020-09-16,Vente,35127,35,Maison,132,3,59000,47.9230840,-1.8578530,132
35012000YO0901,2020-515656,1,2020-09-23,Vente,35012,35,Maison,132,5,275000,47.8490110,-1.6768160,132
35126000YM0171,2020-515657,1,2020-09-28,Vente,35126,35,Maison,85,5,211000,47.9901990,-1.8147550,85
35127000ZP0460,2020-515658,1,2020-09-15,Vente,35127,35,Maison,121,5,221000,47.9244150,-1.8551170,121
35332000ZD0026,2020-515660,1,2020-09-21,Vente,35332,35,Maison,30,1,150000,47.8275770,-1.5048760,30
35332000ZD0101,2020-515660,1,2020-09-21,Vente,35332,35,Maison,150,4,150000,47.8277150,-1.5048080,150
35294000YN0213,2020-515661,2,2020-09-26,Vente,35294,35,Maison,30,1,34500,47.6778570,-2.0313590,30
35219000ZW0131,2020-515665,1,2020-10-13,Vente,35219,35,Maison,200,5,183153,47.7911840,-1.8810840,200
35176129ZI0141,2020-515667,1,2020-08-25,Vente,35176,35,Maison,75,2,155000,47.8494410,-1.8367380,75
35176129YB0217,2020-515668,2,2020-09-03,Vente,35176,35,Maison,61,2,75000,47.7984510,-1.8615930,61
35236000BH0045,2020-515670,1,2020-10-14,Vente,35236,35,Maison,100,6,215311,47.6609430,-2.0848780,100
35236000AB0272,2020-515671,1,2020-10-05,Vente,35236,35,Maison,41,2,65000,47.6549820,-2.0973070,41
35312000ZH0067,2020-515675,1,2020-09-30,Vente,35312,35,Maison,130,5,178000,47.9332280,-1.7951390,130
35033000AB0351,2020-515677,1,2020-09-30,Vente,35033,35,Maison,55,3,130552,47.9282420,-1.7429930,55
35012000YN0633,2020-515679,1,2020-09-30,Vente,35012,35,Maison,89,5,191000,47.8469440,-1.6699880,89
35139000AB1023,2020-515680,1,2020-09-18,Vente,35139,35,Maison,136,5,278000,47.9820900,-1.7250920,136
35149000ZK0035,2020-515682,1,2020-09-21,Vente,35149,35,Maison,142,7,160000,47.9620740,-1.8773330,142
35126000AB0294,2020-515683,1,2020-09-30,Vente,35126,35,Maison,107,6,248000,47.9968760,-1.7778160,107
35013000ZX0455,2020-515684,1,2020-10-15,Vente,35013,35,Maison,115,5,190000,47.7051120,-2.0772640,115
35312000ZO0008,2020-515685,1,2020-09-24,Vente,35312,35,Maison,117,5,178000,47.9014630,-1.7677130,117
352890000B2502,2020-515686,1,2020-09-29,Vente,35289,35,Maison,70,4,1e+05,47.8752200,-1.7814450,70
35126000ZD0186,2020-515687,1,2020-09-28,Vente,35126,35,Maison,119,5,299800,47.9691460,-1.7855660,119
35126000AD0278,2020-515688,1,2020-09-28,Vente,35126,35,Maison,103,5,265000,47.9983560,-1.7718550,103
35285000ZD0242,2020-515689,1,2020-10-14,Vente,35285,35,Maison,44,2,43990,47.7761540,-1.9707630,44
35106000ZR0064,2020-515692,1,2020-09-24,Vente,35106,35,Maison,198,6,420000,47.8288100,-1.5394070,198
35343000ZC0093,2020-515693,1,2020-09-29,Vente,35343,35,Maison,170,6,213000,47.9008790,-1.5540490,170
35127000AB0427,2020-515694,1,2020-09-24,Vente,35127,35,Appartement,72,4,94990,47.9204800,-1.8603440,72
35013000YA0562,2020-515695,1,2020-09-19,Vente,35013,35,Maison,88,3,110000,47.7001830,-2.0656260,88
35126000YO0082,2020-515696,1,2020-09-29,Vente,35126,35,Maison,95,3,192000,47.9873560,-1.8059310,95
35176000YI0091,2020-515699,1,2020-09-25,Vente,35176,35,Maison,102,6,128500,47.7801180,-1.8062960,102
35236000BB0164,2020-515703,1,2020-09-28,Vente,35236,35,Maison,90,4,136000,47.6751160,-2.0841150,90
35236000AM0034,2020-515704,1,2020-09-28,Vente,35236,35,Appartement,74,3,115500,47.6498690,-2.0845810,74
35013000YL0188,2020-515705,1,2020-09-30,Vente,35013,35,Maison,84,4,120000,47.6911170,-2.1125130,84
35012000YN0390,2020-515708,1,2020-09-30,Vente,35012,35,Maison,138,7,235000,47.8366430,-1.6687160,138
35090000ZB0538,2020-515709,1,2020-09-30,Vente,35090,35,Maison,130,6,172000,47.9364170,-1.6509350,130
35013000YK0366,2020-515710,1,2020-10-07,Vente,35013,35,Maison,62,2,85000,47.6876360,-2.1201870,62
35126000ZE0376,2020-515711,1,2020-10-02,Vente,35126,35,Maison,109,4,230000,47.9659980,-1.7848650,109
35139000AB0897,2020-515713,1,2020-09-30,Vente,35139,35,Maison,106,6,292700,47.9813570,-1.7244460,106
35106000ZN0138,2020-515714,1,2020-09-30,Vente,35106,35,Maison,56,2,50990,47.8395200,-1.5720940,56
350890000B0034,2020-515716,1,2020-09-28,Vente,35089,35,Maison,30,1,140000,47.9089720,-1.4989890,30
35236000AD0705,2020-515717,1,2020-10-01,Vente,35236,35,Appartement,84,4,168000,47.6548940,-2.0873480,84
35176129YM0263,2020-515718,1,2020-10-03,Vente,35176,35,Maison,99,4,106000,47.8382090,-1.8584150,99
35236000AE0026,2020-515720,1,2020-10-02,Vente,35236,35,Maison,48,2,131000,47.6541220,-2.0852840,48
35035000ZM0037,2020-515721,1,2020-09-21,Vente,35035,35,Maison,210,8,285000,47.9523470,-1.9435040,210
35176129ZN0073,2020-515723,1,2020-10-01,Vente,35176,35,Maison,98,4,154000,47.8439870,-1.8426990,98
35098000CD0337,2020-515724,1,2020-10-02,Vente,35098,35,Maison,106,6,159900,47.7622580,-1.6893250,106
35045000ZI0096,2020-515725,1,2020-10-05,Vente,35045,35,Maison,105,4,127500,47.7944470,-1.9762020,105
35219000ZP0170,2020-515726,1,2020-10-03,Vente,35219,35,Maison,80,3,80000,47.8163460,-1.9177720,80
35236000BB0113,2020-515727,1,2020-10-02,Vente,35236,35,Maison,86,3,80000,47.6728650,-2.0851720,86
35328000YH0101,2020-515728,1,2020-10-01,Vente,35328,35,Maison,95,4,168000,47.7719500,-2.0890160,95
35033000YC0091,2020-515729,1,2020-10-12,Vente,35033,35,Maison,101,5,551546.7,47.9288240,-1.7305800,101
35054000ZN0188,2020-515729,1,2020-10-12,Vente,35054,35,Maison,101,6,551546.7,47.9699730,-1.6117400,101
35057000ZR0332,2020-515729,1,2020-10-12,Vente,35057,35,Maison,110,6,551546.7,47.9270840,-1.9475760,110
35057000ZR0334,2020-515729,1,2020-10-12,Vente,35057,35,Maison,100,4,551546.7,47.9272730,-1.9475980,100
35057000ZR0336,2020-515729,1,2020-10-12,Vente,35057,35,Maison,100,5,551546.7,47.9275110,-1.9477610,100
35057000ZR0431,2020-515729,1,2020-10-12,Vente,35057,35,Maison,134,6,551546.7,47.9273580,-1.9459040,134
35123000ZV0478,2020-515729,1,2020-10-12,Vente,35123,35,Maison,108,5,551546.7,48.0040610,-1.8389310,108
35123000ZV0481,2020-515729,1,2020-10-12,Vente,35123,35,Maison,90,4,551546.7,48.0043190,-1.8387320,90
351760000B0937,2020-515729,1,2020-10-12,Vente,35176,35,Maison,116,6,551546.7,47.8168900,-1.8233780,116
35221000ZB0206,2020-515729,1,2020-10-12,Vente,35221,35,Maison,86,5,551546.7,47.8968140,-1.7426940,86
35322000WC0499,2020-515729,1,2020-10-12,Vente,35322,35,Maison,89,5,551546.7,47.8944020,-1.6112870,89
35013000YH0242,2020-515732,1,2020-10-14,Vente,35013,35,Maison,108,4,155000,47.6873500,-2.0972960,108
35332000AB0443,2020-515733,1,2020-09-28,Vente,35332,35,Maison,119,5,143500,47.8073210,-1.5357900,119
35139000AB0411,2020-515735,1,2020-10-14,Vente,35139,35,Maison,76,3,170000,47.9792510,-1.7178350,76
35221000ZR0475,2020-515744,2,2020-10-02,Vente,35221,35,Maison,67,3,117770,47.8798970,-1.6833940,67
35106000ZV0052,2020-515746,1,2020-10-01,Vente,35106,35,Maison,100,5,145000,47.8277810,-1.5562460,100
352310000A1085,2020-515751,1,2020-10-02,Vente,35231,35,Maison,120,4,225500,47.8855690,-1.6818800,120
35106000YL0062,2020-515752,1,2020-09-28,Vente,35106,35,Maison,71,4,109580,47.8031310,-1.6198030,71
35321000AA0152,2020-515755,1,2020-09-25,Vente,35321,35,Maison,94,4,59000,47.9153680,-1.5877360,94
35012000XL0027,2020-515756,1,2020-10-01,Vente,35012,35,Maison,60,1,40500,47.8196130,-1.6748570,60
35124000XL0262,2020-515758,2,2020-10-01,Vente,35124,35,Maison,52,3,85000,47.7311100,-1.7407760,52
35236000AD0055,2020-515759,1,2020-10-22,Vente,35236,35,Maison,116,4,117750,47.6581890,-2.0873420,116
353110000A1963,2020-515760,1,2020-09-24,Vente,35311,35,Maison,87,3,147900,47.8611260,-2.0007380,87
35145000ZT0168,2020-515761,1,2020-09-29,Vente,35145,35,Maison,138,5,127000,47.7263500,-1.8486990,138
35176129YC0086,2020-515763,1,2020-10-07,Vente,35176,35,Maison,70,1,45490,47.8197230,-1.8698780,70
35126000ZK0042,2020-515765,1,2020-10-05,Vente,35126,35,Maison,61,3,135000,47.9562620,-1.7634710,61
35168000ZC0006,2020-515766,1,2020-09-23,Vente,35168,35,Maison,160,8,220000,47.9383560,-2.0504930,160
